"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18072111875630305,17841401870239980,depraz_,"Deka Pratama Satya Alam","iPhone 17e: LAYAK BELI GA?! 🍎

Paling layak beli karena TERMURAH ya cuma di @purapura.ponsel ! Promo Hari Raya harga di bawah SRP: 
🔥 iPhone 16 Pro Max: 19.4jt. 
🔥 Flash Sale iPhone mulai 7.4jt-an. 
🔥 Promo Vivo V70FE & lucky spin berhadiah HP!

Ready di store Bali & e-commerce. Info lengkap cek @purapura.ponsel ✨",78,"03/03/2026 03:57",https://www.instagram.com/reel/DVa-BP0EkGO/,"IG reel",,Lifetime,28274,,372,17,,11,0
18083569208585791,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","HANDPHONEMU KE BLOCKIR ? TUKAR TAMBAH AJA ‼️

Bestie mau ganti Handphone tapi kasihan Handphone lama tidak terpakai ? Tukar Tambah saja di Pura Pura Ponsel 🤩

Kenapa harus di Pura Pura Ponsel ? 
✅ Bisa Tukar Tambah dari series terlama sekalipun
✅ Bisa Tukar Tambah dari imei TERBLOCKIR
✅ Android ke iPhone ? bisa banget dong 🥰
✅ Android ke Android ? Bisa bestie 🥰
✅ Tukar Tambah dan Kredit ? Bisa banget dong 🥰 dapatkan Promo Bunga dan DP 0%
✅ Bisa SPLIT PAYMENT
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ DAN MASIH BANYAK BENEFIT LAINNYA ‼️

Dan tentunya Handphone lama kalian akan diambil dengan harga tinggi 🤩
Jadi tunggu apalagi ? Yuk Segera datang ke toko yaa 🥰

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",58,"03/03/2026 02:01",https://www.instagram.com/reel/DVaw19diO6C/,"IG reel",,Lifetime,16753,11799,123,0,5,0,0
17902076271225654,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","ANDROID HARGA GROSIR, HANYA ADA DISINI 😆‼️

Besti gabut atau bingung nich mau cari Handphone Android yang terpercaya ?mending langsung mampir ke Pura Pura Ponsel 😜 
Karena Pura Pura Ponsel hadir dengan berbagai series Android Brand New yang tentunya lengkap dan dengan HARGA GROSIR yang LEBIH MURAH dibanding toko lain 😱

Kenapa harus di Pura Pura Ponsel ? 
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
✅ Bisa SPLIT PAYMENT
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ DAN MASIH BANYAK BENEFIT LAINNYA ‼️

Dan tentunya BERKESEMPATAN LUCKY DRAW di setiap pembelian Android Brand New yang hadiahnya berupa VOUCHER BELANJA JUTAAN rupiah hingga HANDPHONE 🤩

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Ada CASHBACK hingga jutaan rupiah 🤩 pengiriman cepat, dijamin aman sampai tujuan whoosh 💨

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",59,"03/02/2026 02:01",https://www.instagram.com/reel/DVYMCqiDdMl/,"IG reel",,Lifetime,18801,13124,113,0,1,1,4
17929598505057173,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Cupak Gerantang Sebuah Cermin Pilihan 🙌🏻

Hidup adalah tentang memilih jalan. Di satu sisi ada Gerantang, simbol ketulusan dan budi pekerti yang luhur . Disisi lain ada Cupak, cerminan keserakahan yang berujung pada kehancuran.
Karya ini merupakan persembahan dari STT Binnayaka Dharma, Banjar Ujung. Melalui guratan seni Ogoh-Ogoh ini.
Kebaikan akan berbuah kemuliaan, namun keserakahan hanya akan meyisakan puing-puing penyesalan.

Pilih dengan bijak, karena apa yang kita tanam, itulah yang kita tuai. ✨

#tradisibali #banjarujung #sttbinnayakadharma #ogohogoh2026",166,"03/01/2026 20:01",https://www.instagram.com/reel/DVXi1VFiAdd/,"IG reel",,Lifetime,35414,21660,553,12,4,4,20
18057914039692042,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Keserakahan adalah Jurang tanpa Dasar👹

Kisah klasik Manik Angkeran bukan sekadar dongeng pengantar tidur. Ia adalah cermin bagi kita, generasi muda. Melalui karakter Manik Angkeran yang terjerat dalam gelapnya perjudian dan kemewahan semu, STT Catur Dwita, Banjar Pekandelan ingin mengingatkan bahwa sifat tamak hanya akan membawa kehancuran baik bagi diri sendiri maupun bagi tanah kelahiran.
Kehadiran Sang Hyang Naga Basuki dalam karya STT Catur Dwita tahun ini adalah simbol penjaga keseimbangan dan kesucian Pulau Bali. Mari jadikan momentum Caka 1948 ini untuk berefleksi: Apakah kita akan menjadi perusak seperti Manik, atau penjaga seperti Naga Basuki?

Karya ini adalah persembahan ketulusan dan kreativitas pemuda Banjar Pekandelan untuk mengedukasi sekaligus melestarikan tradisi🐲🔥

#STTCaturDwita #BanjarPekandelan #OgohOgoh2026 #BudayaBali #NyepiCaka1948 #TradisiBali",96,"03/01/2026 18:01",https://www.instagram.com/reel/DVXVISVj2ki/,"IG reel",,Lifetime,27152,16770,287,7,3,6,7
18383384560157644,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Fokus Pada Kekompakan

7 karakter, 1 pesan jangan biarkan ambisi merubuhkan bumi🔥. Karya luar biasa dari semeton STT Niti Dharma Sutra dengan konsep ""Candi Rebah"". Detailnya Juara! 👏🏻
Kekompakan 100% Dari Banjar Batu! bangga bisa melihat langsung proses kreatif semeton STT Niti Dharma Sutra. Dari Karang Naga sampai Karang Gajah, semua menyatu dalam mahakarya ""Candi Rebah"" ✨

#OgohOgoh2026 #KreativitasTanpaBatas #BanjarBatu #balicuture",179,"03/01/2026 04:42",https://www.instagram.com/reel/DVV48YikwVh/,"IG reel",,Lifetime,34265,22409,413,17,0,11,12
18394451491198989,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","IPHONE 14 CUMA 7.999K ? 😱
IPHONE 16 PRO MAX CUMA 19.499K ? 😱
PROMO UGAL-UGALAN IPHONE HINGGA IPAD BRAND NEW 😆

Upgrade yang gaakan buat kantong kalian jebol dan pastinya PROMO UGAL-UGALAN hanya ada di Pura Pura Ponsel 

Kenapa harus di Pura Pura Ponsel ? 
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
✅ TUKAR TAMBAH + KREDIT ? Bisa banget
✅ Bisa SPLIT PAYMENT
✅ Dibantu pemindahan data dari handphone lama ke handphone baru
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ DAN MASIH BENEFIT LAINNYA ‼️

Yuk DM atau langsung datang ke toko ya bestie 😊🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",59,"03/01/2026 02:01",https://www.instagram.com/reel/DVVnNEJDUIb/,"IG reel",,Lifetime,14919,10252,139,4,2,0,3
18083083706004609,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Kemarin mampir ke Banjar Kepisah Pedungan dan dibuat terpukau sama progres Ogoh-ogoh nya😱

STT Sukarela mengangkat kisah pertemuan Dewa Wisnu dengan Ibu Pertiwi yang melahirkan Bhoma (wujud hutan/pohon).

Yang bikin salah fokus adalah detail teksturnya🫣 Penggunaan bahan alam seperti serbuk kayu bikin ogoh-ogoh ini terasa sangat hidup dan menyatu dengan alam.🥹

Kira-kira banjar mana lagi nih yang punya detail se oke ini? Komen di bawah ya! 👇

#Nyepi2026 #OgohOgohDenpasar #Pedungan #SeniBali #TrunaTruniBali #ExploreBali",136,"02/28/2026 18:01",https://www.instagram.com/reel/DVUwRUJjZN1/,"IG reel",,Lifetime,53440,32481,1318,21,3,5,23
18095425556063019,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","ANDROID HARGA GROSIR😆‼️

Buat bestie yang lagi cari Android Brand New 🥳 
Jangan bingung karena Pura Pura Ponsel hadir dengan berbagai series Android Brand New yang tentunya lengkap dan dengan HARGA RAMAH DIKANTONG 😆

Kenapa harus di Pura Pura Ponsel ? 
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
✅ Bisa SPLIT PAYMENT
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ DAN MASIH BENEFIT LAINNYA ‼️

Dan tentunya BERKESEMPATAN LUCKY DRAW di setiap pembelian Android Brand New yang hadiahnya berupa VOUCHER BELANJA JUTAAN rupiah hingga HANDPHONE 🤩

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Ada CASHBACK hingga jutaan rupiah 🤩 pengiriman cepat, dijamin aman sampai tujuan whoosh 💨

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/28/2026 17:04",https://www.instagram.com/p/DVUp0HYDKKU/,"IG carousel",,Lifetime,313506,122153,536,41,187,48,159
17920529628255614,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","MACET - MACETAN ATAU TIDAK BISA DISENTUH ?  SERVICE DISINI SAJA BESTIE 🤩

Punya keluhan atau kendala dengan handphone bestie ? bawa saja ke Pura Pura Ponsel yaa. Kami menyediakan layanan Service dengan Teknisi yang terpercaya dan kompeten! 🤩
Kenapa harus Service di Pura Pura Ponsel ? 
✅ Service bisa ditunggu
✅ Bisa lihat prosesnya atau dilakukan secara Face To Face
✅ Free tempared glass dan case 
✅ Dapatkan potongan up to 50%
✅ Kami juga menerima service android

Yuk konsultasikan keluhanmu sekarang 😊🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/28/2026 17:03",https://www.instagram.com/p/DVUps6XDdb4/,"IG carousel",,Lifetime,303063,160974,360,31,94,2,81
18172197907387942,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","MAU UPGRADE HANDPHONE TAPI GAMAU UANG BERKURANG ? BISA BANGET DONG BESTIE 🤩

Khusus untuk bestie yang kaum mendang mending atau budget menipis. Tenang Minpur punya solusinya yaa 🥳
Bestie bisa KREDIT dengan berbagai pilihan finance :
✅ Indodana
✅ Home Credit
✅ Akulaku
✅ Kredivo
✅ Samsung Finance+
✅ Spaylater limit X-tra
✅ Gopaylater
✅ Spektra

Dapatkan PROMO BUNGA dan DP 0% hingga FREE 2 kali cicilan 🥳
Yuk langsung datang ke toko dengan bawa KTP dan Handphone saja ya bestie 🤩🚀

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/28/2026 17:02",https://www.instagram.com/p/DVUplaogXE3/,"IG carousel",,Lifetime,435268,149085,401,5,104,4,53
18076538300388687,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","APPLE PRODUCT HARGA GROSIR 😆‼️
BESTIE PENGGUNA IPHONE ATAU MACBOOK ? 🤩

Belum lengkap kalau belum koleksi Apple Product lainnya nih. Transfer data yang mudah, sinkronisasi antar perangkat, serta pengalaman pengguna yang konsisten disemua perangkat 🤩

Kenapa harus di Pura Pura Ponsel ? 
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa SPLIT PAYMENT
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ DAN MASIH BENEFIT LAINNYA ‼️

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Pengiriman cepat, tepat, dan aman sampai tujuan whoosh 💨

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/28/2026 17:01",https://www.instagram.com/p/DVUpeoKDw5N/,"IG carousel",,Lifetime,205887,106533,228,27,55,14,28
18094070693069345,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","IPHONE HARGA GROSIR😆‼️

Buat bestie yang lagi cari iPhone Brand New 🥳 
Pura Pura Ponsel hadir dengan berbagai series iPhone Brand New dengan Promo yang menarik ya bestie 🥰

Kenapa harus di Pura Pura Ponsel ? 
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
✅ Bisa SPLIT PAYMENT
✅ Dibantu pemindahan data dari handphone lama ke handphone baru
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ Jika terjadi kendala, akan dibantu claim garansi resmi dan dapatkan unit pinjaman selama proses berlangsung
✅ DAN MASIH BENEFIT LAINNYA ‼️

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Ada CASHBACK hingga jutaan rupiah 🤩 pengiriman cepat, dijamin aman sampai tujuan whoosh 💨

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/28/2026 17:00",https://www.instagram.com/p/DVUpZ4LDejZ/,"IG carousel",,Lifetime,151425,111171,775,277,121,44,207
18000057794909301,17841401356087722,ogohogohdenpasar,"Ogoh Ogoh Denpasar, Bali","BANYAK YANG DM MIMIN, DIMANA & KAPAN BISA NONTON OGOH-OGOH DI BALI???🙌🏽

YUK SHARE VIDEO INI KE TEMEN KALIAN YANG MAU NONTON OGOH-OGOH DI BALI❤️

NIH MIMIN KASIH REKOMENDASI BUAT NONTON OGOH-OGOH DI BALI
1. KASANGA FESTIVAL @kasangafest (6-8 Maret)
Parade Ogoh-Ogoh di tanggal 6 Maret dan dilanjutkan lomba ogoh-ogoh mini, baleganjur ngarap dan lainnya di hari selanjutnya
2. BADUNG CAKA FESTIVAL @badungcakafest (6-8 Maret)
3. SANUR METANGI FESTIVAL @sanurmetangi (11-12 Maret)

#ogohogoh #ogohogohbali #ogohogohdenpasar #ogohogoh2026 #caka1948",73,"02/28/2026 07:14",https://www.instagram.com/reel/DVTl6CGkrKH/,"IG reel",,Lifetime,149441,,4713,2894,,82,0
18104417407879763,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Proses pembuatan ogoh2 STT swastika sebelum masuk ke kesanga fest
Selamat banjar pekambingan udh masuk ke kasanga fest🔥

Ogoh-ogoh dari STT Swastika, Banjar Pekambingan tahun ini mengambil inspirasi dari tema Kasanga Fest ""Jala Sidiswita"" (Memuliakan Air). Visual naga berkepala sembilan ini bukan sekadar estetika, melainkan simbol adaptasi dari cerita Dewata Nawa Sanga.
stay tuned semeton!🔥

#OgohOgoh2026 #STTSwastika #BanjarPekambingan #Nyepi1948 #BudayaBali #KasangaFest #SatrioPadanwaruci",98,"02/28/2026 03:01",https://www.instagram.com/reel/DVTJVogjzbB/,"IG reel",,Lifetime,69833,47113,1972,38,6,3,62
18571326313030610,17841401356087722,ogohogohdenpasar,"Ogoh Ogoh Denpasar, Bali","KILAS BALIK!!! Perjalanan panjang ogoh-ogoh hidrolik Banjar Sedana Mertha, Ubung😍✨

Dimulai dari kegagalan di tahun 2020, lalu mereka bangkit dengan berbagai keberhasilan :
2023: Memukau dengan karya Kawisasening Parwati (Nominasi 1 Denpasar Utara)
2024: Melanjutkan konsistensi melalui Laksmi Alaksmi (Nominasi 1 Denpasar Utara)
2026: Memperoleh nilai tertinggi di ajang Tarung Bebas Kota Denpasar melalui karya masterpiece mereka ""Banyu Pinaruh""

BIG RESPECT UNTUK @mang_they69  @chupliz_ne @st.cantika 

#ogohogoh #ogohogoh2026 #ogohogohdenpasar #ogohogohbali #caka1948",112,"02/28/2026 00:59",https://www.instagram.com/reel/DVS7WJ7gDyU/,"IG reel",,Lifetime,106066,,3736,81,,32,0
17878535859490769,17841401356087722,ogohogohdenpasar,"Ogoh Ogoh Denpasar, Bali","OGOH-OGOH BANJAR POHGADING, UBUNG KAJA, DENPASAR UTARA TAHUN 2026
""Tirta Mumbul""
@st.sdp 

#ogohogoh #ogohogohdenpasar #ogohogohbali #ogohogoh2026 #caka1948",26,"02/27/2026 22:28",https://www.instagram.com/reel/DVSqDNvFvK8/,"IG reel",,Lifetime,36789,,1366,19,,8,0
18088197470171574,17841403110954994,st.wiradharma,"ST. WIRA DHARMA","“NGRAPU”
Caka 1948

@purapura.ponsel",0,"02/27/2026 21:19",https://www.instagram.com/p/DVShx2GCbh0/,"IG image",,Lifetime,22109,,402,11,,0,0
18099383107905480,17841401356087722,ogohogohdenpasar,"Ogoh Ogoh Denpasar, Bali","MIMIN MASIH KAGUMM😍😍😍

KARYA OGOH-OGOH BANJAR SEDANA MERTA, UBUNG TAHUN 2026
@st.cantika 
 #ogohogoh #ogohogoh2026 #ogohogohdenpasar #ogohogohbali #caka1948",50,"02/26/2026 05:27",https://www.instagram.com/reel/DVOQKCcEm4X/,"IG reel",,Lifetime,482288,,32200,1815,,184,0
17944437410981558,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO PAY DAY: TABLET ANDROID MULAI 2 JUTAAN! 🚀🔥

Daripada gaji cuman numpang lewat dan gak ada bentuknya 💸, mending invest ke gadget yang bikin kamu makin produktif. Di PROMO PAY DAY kali ini, dapetin  Pura Pura Ponsel hadir dengan berbagai series Tablet Brand New dengan Harga dan Promo yang menarik ya bestie🥰

Kenapa harus di Pura Pura Ponsel?
✅ Bergaransi resmi
✅ Kualitas barang sama
✅ Bisa kredit, dapatkan PROMO Bunga dan DP 0%
✅ Bisa TUKAR TAMBAH, bahkan dari series terlama sekalipun
✅ Bisa SPLIT PAYMENT
✅ Dibantu pemindahan data dari handphone lama ke handphone baru
✅ After Sales ( yang pastinya fast response dan dibantu jika terjadi kendala )
✅ Jika terjadi kendala, akan dibantu claim garansi resmi dan dapatkan unit pinjaman selama proses berlangsung
✅ DAN MASIH BENEFIT LAINNYA ‼️

Buat kalian yang nggak bisa datang ke toko bisa checkout di toko online Minpur yaa. Ada CASHBACK hingga jutaan rupiah 🤩 pengiriman cepat, dijamin aman sampai tujuan whoosh 💨
Jadi tunggu apalagi? Yuk Segera datang ke toko ya bestie 🥰

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",0,"02/26/2026 04:37",https://www.instagram.com/p/DVOKyqJE3fQ/,"IG carousel",,Lifetime,24887,9299,37,7,0,4,13
17875758624513525,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Nasi uduk lauknya bebek, waktunya STT CANTIKA COMEBACK! 🦆🔥

wadaw ternyata STT Cantika tahun ini  datang dengan energi penuh  hadir dengan tema ""Banyu Pinaruh"" yang terinspirasi dari Dewi Saraswati. Dengan penggunaan hidrolik 3-4 kali lipat lebih banyak dari tahun sebelumnya, kita siap kasih pergerakan yang lebih natural dan maksimal! ⚙️✨
sepecah apa  ogoh-ogoh dari banjar Sedana Merta nantinya , tunggu di mala pengerupukan 🔥

#nyepi2026  #kesangafest  #ogohogoh2026  #senibali  #banjarsedanamerta  #sttcantika",155,"02/26/2026 04:00",https://www.instagram.com/reel/DVOGhS4ETxq/,"IG reel",,Lifetime,71627,48487,1363,15,3,14,37
18152708257447935,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Pre-Order Vivo V70 Series SEKARANG!★

Siapa yang udah nggak sabar pegang Vivo V70 Series? Sekarang saatnya! Cukup dengan DP mulai dari 500 ribu aja, kamu udah bisa amanin unit kamu di Pura Pura Ponsel📱✨
Dapatkan Benefit Eksklusif hingga 3 JUTA RUPIAH :
🎁Gift Box Eksklusif dari Popmart
🎧Vivo Buds Air 3
💸 Cashback Bank & Tukar Tambah
✅Vivo Care Protection
Jangan sampai kehabisan❣️Klik link di bio atau langsung DM kita sekarang!📩

Bingung mau Upgrade HP tapi HP lama gak terpakai?
Jangan khawatir! Bawa saja ke Pura Pura Ponsel
Kami terima Tukar Tambah semua kondisi dan series!

✅ Series Terlama? Bisa!
✅ Android ke iPhone? Bisa Banget!
✅ KREDIT DP & BUNGA 0% (S&K Berlaku)
✅ BISA SPLIT PAYMENT
✅ BANYAK BENEFIT eksklusif lainnya!

Stop galau, saatnya ganti gadget baru tanpa ribet dan untung maksimal!
Kunjungi Toko Kami Sekarang!

Toko Kroya: Jl. Kroya No. 3, Kesiman, Denpasar
Toko Munang Maning: Jl. Subur No. 4 Pemecutan Klod, Denpasar Barat
Jam Buka: Setiap Hari 09:00 - 22:00 WITA
Admin WA: 081237200400 (Klik Link di Bio!)
Tokopedia/Shopee/TikTok Shop: Pura Pura Ponsel

Kualitas Tidak Pernah Pura Pura - Solusi tukar tambah HP terbaik di Bali.",28,"02/25/2026 22:06",https://www.instagram.com/reel/DVNdj5Hk1ZC/,"IG reel",,Lifetime,10201,6644,26,2,0,2,0
17892645135288324,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Fokus pada Cerita dan Makna
dari Ogoh-Ogoh STT. Eka Dharma Suwitra🙌🏻

Dibalik kemegahan Ogoh-Ogoh, terselip makna mendalam tentang pemuliaan air untuk kebahagiaan kehidupan🌊
Sembah Bakti kami tuangkan dalam karya yang berjudul ""Parisudha Segara Kerti"" saat rakyat tertunduk khusyuk melarung sesaji ke tengah samudra. Sang Raksasa, sang penjaga mistis segara, menyaksikan ketulusan manusia dalam memuliakan air. Akankah persembahan ini cukup menyucikan jiwa dan semesta ? 

Saksikan Perwujudan ""Parisudha Segara Kerti"" di Kesanga Fest tahun ini🔥🌊🔱

#Nyepi2026 #KesangaFest #OgohOgoh2026 #SeniBali #BanjarBatanNyuh",173,"02/25/2026 18:02",https://www.instagram.com/reel/DVNB94KAQSs/,"IG reel",,Lifetime,50736,32964,470,19,4,2,9
